Reef_ID,Nick_ID,LAT,LON,UNIQUE_ID,LABEL_ID,GBR_NAME,OldReefName,AREA_DESCR,Shelf_position,AIMS_sector,Reference_Area_km2,Geom_2D_Area_km2,GeomCH_2D_Area_km2,Geom_3D_Area_km2,GeomCH_3D_Area_km2
3314,1142,-21.4443,151.5862,21188100104,21-188,U/N Reef,U/N Reef (21-188),Mackay/Capricorn,2,10,13.1757968796,13.026359,4.022694,37.02405,17.879
3315,1142,-21.4519,151.6747,21189100104,21-189,U/N Reef,U/N Reef (21-189),Mackay/Capricorn,2,10,5.77330459798,5.493115,2.201378,13.353276,8.3616
3316,1160,-21.4443,151.9141,21190100104,21-190,U/N Reef,U/N Reef (21-190),Mackay/Capricorn,2,10,7.7047075109,4.552571,2.32448,15.169554,10.85401
3317,1160,-21.4604,151.8529,21191100104,21-191,U/N Reef,U/N Reef (21-191),Mackay/Capricorn,2,10,0.917282878036,0.72038,0.567667,3.55855,3.12327
3318,1054,-21.0094,152.4687,21192100104,21-192,U/N Reef,U/N Reef (21-192),Mackay/Capricorn,3,10,3.96148741041,1.772355,1.214335,6.687344,5.61298
3319,1076,-21.0586,152.5496,21276100104,21-276,U/N Reef,U/N Reef (21-276),Mackay/Capricorn,3,10,0.639515750958,0.110132,0.109853,0.54216,0.5416
3320,1076,-21.0728,152.5343,21277100104,21-277,U/N Reef,U/N Reef (21-277),Mackay/Capricorn,3,10,0.864865072656,0.550672,0.479175,2.441493,2.048433
3321,1086,-21.1045,152.5445,21278100104,21-278,U/N Reef,U/N Reef (21-278),Mackay/Capricorn,3,10,3.55683678003,2.48557,0.686086,8.341824,3.8437
3322,1086,-21.1145,152.5149,21279100104,21-279,U/N Reef,U/N Reef (21-279),Mackay/Capricorn,3,10,1.98090264328,0.809532,0.423297,3.152,2.3575
3323,1088,-21.1088,152.7756,21280100104,21-280,Elusive Reef,Elusive Reef (21-280),Mackay/Capricorn,3,10,34.6367483495,15.623164,6.469336,58.4886,24.39365
3324,1087,-21.1181,152.6295,21281100104,21-281,U/N Reef,U/N Reef (21-281),Mackay/Capricorn,3,10,9.05475026734,6.657384,2.262459,23.98161,9.74435
3325,1089,-21.519,150.2585,21386100104,21-386,Pine Peak Reef,Pine Peak Reef (21-386),Mackay/Capricorn,1,9,0.517391405405,0.414791,0.234365,0.43809,0.24859
3326,1188,-21.5252,150.1515,21387100104,21-387,Sphinx Reef,Sphinx Reef (21-387),Mackay/Capricorn,1,9,0.373223098704,0.204682,0.063438,0.72219,0.22151
3327,1229,-21.6185,150.2473,21389100104,21-389,Middle Island Reef,Middle Island Reef (21-389),Mackay/Capricorn,1,9,0.349409665942,0.012323,0.00804322636185462,0.020756,0.0162783983907056
3328,1080,-21.1642,151.3552,21113101104,21-113a,U/N Reef,U/N Reef (21-113a),Mackay/Capricorn,2,9,1.05229233229,0.916585,0.676079,2.98902,2.34962
3329,1080,-21.1592,151.3719,21113102104,21-113b,U/N Reef,U/N Reef (21-113b),Mackay/Capricorn,2,9,1.28223711442,1.20175,0.418018,3.43932,1.8456
3330,1080,-21.1616,151.3635,21113103104,21-113c,U/N Reef,U/N Reef (21-113c),Mackay/Capricorn,2,9,1.37582451581,1.258573,0.158093,2.89087,0.66078
3331,1080,-21.1723,151.3601,21113104104,21-113d,U/N Reef,U/N Reef (21-113d),Mackay/Capricorn,2,9,1.20026144625,1.125438,0.520815,3.483595,1.8698
3332,1080,-21.1712,151.371,21113105104,21-113e,U/N Reef,U/N Reef (21-113e),Mackay/Capricorn,2,9,1.54707710032,1.500359,0.7703,4.75812,2.9999
3333,1100,-21.1638,151.4295,21114101104,21-114a,U/N Reef,U/N Reef (21-114a),Mackay/Capricorn,2,9,0.436447858504,0.405065,0.245908,1.69194,1.2994
3334,1109,-21.1712,151.4299,21114102104,21-114b,U/N Reef,U/N Reef (21-114b),Mackay/Capricorn,2,9,0.677190231133,0.660379,0.446945,2.6293,2.1433
3335,1109,-21.1682,151.4348,21114103104,21-114c,U/N Reef,U/N Reef (21-114c),Mackay/Capricorn,2,9,0.80598493871,0.788025,0.559017,3.633682,2.9887
3336,1099,-21.1775,151.0368,21115100104,21-115,U/N Reef,U/N Reef (21-115),Mackay/Capricorn,2,9,21.9366192891,9.94612,3.763182,30.8715,17.599
3337,1099,-21.2146,151.0128,21116100104,21-116,U/N Reef,U/N Reef (21-116),Mackay/Capricorn,2,9,2.73767168617,1.377637,0.755142,5.857093,4.5325
3338,1076,-21.0073,152.4894,21193100104,21-193,U/N Reef,U/N Reef (21-193),Mackay/Capricorn,3,10,1.00659065617,0.788238,0.660309,3.915727,3.73425
3339,1074,-21.0186,152.2004,21194100104,21-194,U/N Reef,U/N Reef (21-194),Mackay/Capricorn,3,10,0.477342565324,0.422946,0.422946,1.94367,1.94367
3340,1075,-21.0206,152.2345,21195100104,21-195,U/N Reef,U/N Reef (21-195),Mackay/Capricorn,3,10,1.04378626821,0.728077,0.634546,3.263019,3.06294
3341,1053,-21.0334,152.076,21196100104,21-196,U/N Reef,U/N Reef (21-196),Mackay/Capricorn,3,10,1.22558153719,0.804369,0.701466,3.88444,3.6426
3342,1082,-21.0419,152.0953,21197100104,21-197,U/N Reef,U/N Reef (21-197),Mackay/Capricorn,3,10,3.47206199899,1.61351,1.19374,7.405493,6.39704
3343,1074,-21.0515,152.2025,21198100104,21-198,U/N Reef,U/N Reef (21-198),Mackay/Capricorn,3,10,5.17836320277,2.317977,1.130079,10.40905,6.3512
3344,1074,-21.0667,152.1894,21199100104,21-199,U/N Reef,U/N Reef (21-199),Mackay/Capricorn,2,10,2.87786914166,0.187104,0.187104,1.202781,1.1982
3345,1075,-21.0627,152.2314,21200100104,21-200,U/N Reef,U/N Reef (21-200),Mackay/Capricorn,3,10,3.73936238694,2.435739,1.538906,10.17581,7.884
3346,1087,-21.1018,152.6571,21282100104,21-282,U/N Reef,U/N Reef (21-282),Mackay/Capricorn,3,10,2.73554587674,0.294577,0.257723,1.976082,1.107
3347,1096,-21.1391,152.5004,21283100104,21-283,U/N Reef,U/N Reef (21-283),Mackay/Capricorn,2,10,1.13965138509,0.529557,0.456292,2.77095,2.6899
3348,1086,-21.1374,152.5279,21284100104,21-284,Ron Taylor Reef,U/N Reef (21-284),Mackay/Capricorn,2,10,1.57098571546,0.974293,0.542585,3.770016,2.6596
3349,1086,-21.139,152.5445,21285100104,21-285,U/N Reef,U/N Reef (21-285),Mackay/Capricorn,2,10,2.53012609055,1.848495,0.642008,6.498807,3.5701
3350,1106,-21.1756,152.512,21286100104,21-286,U/N Reef,U/N Reef (21-286),Mackay/Capricorn,2,10,5.29253109234,2.242358,1.106742,10.735017,7.4757
3351,1102,-21.1724,152.585,21287100104,21-287,U/N Reef,U/N Reef (21-287),Mackay/Capricorn,2,10,0.668877341747,0.493873,0.194323,2.23283,0.87617
3352,1102,-21.1629,152.6057,21288100104,21-288,U/N Reef,U/N Reef (21-288),Mackay/Capricorn,3,10,0.147128294217,0.032352,0.010611,0.251292,0.07531
3353,1229,-21.6527,150.22,21391100104,21-391,Pine Islets Reef,Pine Islets Reef (21-391),Mackay/Capricorn,1,9,0.219916745957,0.032117,0.020719,0.06555,0.04618
3354,1229,-21.6577,150.2243,21391104104,21-391d,Pine Islets (No 4),Pine Islets (No 4) (21-391d),Mackay/Capricorn,1,9,0.00829866266137,0.007737,0.002576,0.01435,0.00544
3355,1229,-21.6507,150.3405,21392100104,21-392,Walter Reef,Walter Reef (21-392),Mackay/Capricorn,1,9,0.21598455601,0.055882,5.1e-05,0.123949,0.000138
3356,1229,-21.6645,150.3301,21394100104,21-394,North East Reef,North East Reef (21-394),Mackay/Capricorn,1,9,1.13509270392,0.516073,0.121869,1.00443,0.19793
3357,1091,-21.1937,151.2127,21117100104,21-117,U/N Reef,U/N Reef (21-117),Mackay/Capricorn,2,9,15.6632260196,11.21688,3.97788,29.24101,14.784
3358,1091,-21.2016,151.2748,21118100104,21-118,U/N Reef,U/N Reef (21-118),Mackay/Capricorn,2,9,4.56957503849,3.027794,2.033309,11.05505,8.444
3359,1091,-21.2164,151.1948,21119100104,21-119,U/N Reef,U/N Reef (21-119),Mackay/Capricorn,2,9,5.51098902148,3.028251,1.893877,11.85624,8.399
3360,1109,-21.2125,151.4172,21120100104,21-120,U/N Reef,U/N Reef (21-120),Mackay/Capricorn,2,9,0.797160072128,0.722052,0.413944,2.96668,2.4165
3361,1109,-21.2404,151.3989,21121100104,21-121,U/N Reef,U/N Reef (21-121),Mackay/Capricorn,2,9,3.31770393856,2.258915,1.447938,9.52358,7.2641
3362,1130,-21.2481,151.2982,21122100104,21-122,U/N Reef,U/N Reef (21-122),Mackay/Capricorn,2,9,1.29296037538,1.075961,0.92095,5.027888,4.47
3363,1115,-21.2559,151.182,21123100104,21-123,U/N Reef,U/N Reef (21-123),Mackay/Capricorn,2,9,4.41854310934,3.406699,2.498761,14.6849,12.446
3364,1096,-21.0642,152.4644,21201100104,21-201,U/N Reef,U/N Reef (21-201),Mackay/Capricorn,3,10,1.13395635398,0.471018,0.471018,2.584089,2.584089
3365,1074,-21.0751,152.2014,21202100104,21-202,U/N Reef,U/N Reef (21-202),Mackay/Capricorn,2,10,3.90942881221,0.504816,0.469348,2.703125,2.37043
3366,1075,-21.0863,152.2377,21203100104,21-203,U/N Reef,U/N Reef (21-203),Mackay/Capricorn,2,10,0.896904897224,0.709035,0.484547,3.314835,3.0155
3367,1084,-21.0861,152.2812,21204100104,21-204,U/N Reef,U/N Reef (21-204),Mackay/Capricorn,3,10,1.38514800573,0.909271,0.775488,4.143907,3.9734
3368,1086,-21.0863,152.5011,21205100104,21-205,U/N Reef,U/N Reef (21-205),Mackay/Capricorn,3,10,1.02130262608,0.578696,0.537394,2.791854,2.5912
3369,1096,-21.1012,152.4883,21206100104,21-206,U/N Reef,U/N Reef (21-206),Mackay/Capricorn,3,10,2.00351850921,0.820357,0.741086,4.811135,4.3292
3370,1083,-21.0894,152.1433,21207100104,21-207,U/N Reef,U/N Reef (21-207),Mackay/Capricorn,2,10,0.809908497401,0.630822,0.51433,3.630421,3.3179
3371,1102,-21.186,152.5951,21289101104,21-289a,U/N Reef,U/N Reef (21-289a),Mackay/Capricorn,2,10,13.3618010122,11.001899,5.062276,42.164063,20.53
3372,1106,-21.1842,152.5473,21289102104,21-289b,U/N Reef,U/N Reef (21-289b),Mackay/Capricorn,2,10,0.411932838418,0.387107,0.126901,1.6575,0.6519
3373,1106,-21.2007,152.5226,21290100104,21-290,U/N Reef,U/N Reef (21-290),Mackay/Capricorn,2,10,4.80126528674,3.74368,0.943655,15.020441,4.4336
3374,1106,-21.2047,152.5464,21291100104,21-291,U/N Reef,U/N Reef (21-291),Mackay/Capricorn,2,10,0.122498757758,0.071695,0.071695,0.2946,0.2946
3375,1106,-21.2277,152.5427,21292100104,21-292,U/N Reef,U/N Reef (21-292),Mackay/Capricorn,2,10,0.587730460823,0.305602,0.241325,1.02124,0.881
3376,1106,-21.2225,152.5616,21293100104,21-293,U/N Reef,U/N Reef (21-293),Mackay/Capricorn,2,10,1.12882425761,0.815384,0.706393,3.066096,2.830972
3377,23,-10.5431,143.5166,99464100104,99-464,U/N Reef,U/N Reef (99-464),out,2,1,6.30508096805,6.30508096805,2.67185663207003,17.6197749706631,8.95879545302889
3378,27,-10.5432,143.9121,99465100104,99-465,U/N Reef,U/N Reef (99-465),out,3,1,3.15953466203,3.15953466203,1.54044024686738,10.1378607705642,5.64954455050348
3379,38,-10.5439,143.7011,99466100104,99-466,U/N Reef,U/N Reef (99-466),out,2,1,3.20030836741,3.20030836741,1.55670120321624,10.2423894405351,5.69854684529942
3380,27,-10.5446,143.7392,99467100104,99-467,U/N Reef,U/N Reef (99-467),out,2,1,1.14731015623,1.14731015623,0.648496335593892,4.50808912625108,2.82323318110232
3381,16,-10.5493,142.3474,99469100104,99-469,U/N Reef,U/N Reef (99-469),out,1,1,1.56253036355,1.56253036355,0.850567806138115,5.77179098458825,3.49715138733896
3382,16,-10.5524,142.3766,99470100104,99-470,U/N Reef,U/N Reef (99-470),out,1,1,0.27092903735,0.27092903735,0.169780472096177,1.42079776821345,1.00351906216005
3383,23,-10.5539,143.4877,99472100104,99-472,U/N Reef,U/N Reef (99-472),out,2,1,0.313705786141,0.313705786141,0.195385679484996,1.59759188706413,1.1176539801221
3384,16,-10.5567,142.3288,99473100104,99-473,U/N Reef,U/N Reef (99-473),out,1,1,0.449440784633,0.449440784633,0.274791329262204,2.13003042647498,1.4519062724195
3385,27,-10.5555,143.9211,99474100104,99-474,U/N Reef,U/N Reef (99-474),out,3,1,3.54120287633,3.54120287633,1.69058551205205,11.1062762029055,6.09989962175873
3386,21,-10.5602,143.2515,99475100104,99-475,Bayag Reef,Bayag Reef (99-475),out,2,1,8.20864586492,8.20864586492,3.27235867492091,21.7603080429657,10.6613653267554
3387,23,-10.5638,143.4629,99477100104,99-477,U/N Reef,U/N Reef (99-477),out,2,1,2.23487453224,2.23487453224,1.15521703288726,7.68511446317471,4.46868223554278
3388,22,-10.5658,143.414,99478100104,99-478,U/N Reef,U/N Reef (99-478),out,2,1,5.46211848204,5.46211848204,2.38887475064066,15.7085723376398,8.14612178063325
3389,27,-10.5726,143.9151,99480100104,99-480,U/N Reef,U/N Reef (99-480),out,3,1,5.80468068791,5.80468068791,2.50532700154669,16.4918923267852,8.48148768636521
3390,27,-10.5883,143.9254,99482100104,99-482,U/N Reef,U/N Reef (99-482),out,3,1,1.41882469025,1.41882469025,0.782011742373554,5.34306937402831,3.27180818120601
3391,23,-10.5954,143.4885,99484100104,99-484,U/N Reef,U/N Reef (99-484),out,2,1,0.83285329556,0.83285329556,0.486306416177713,3.48901334030733,2.2553235022181
3392,28,-10.5963,142.6195,99486100104,99-486,U/N Reef,U/N Reef (99-486),out,1,1,1.61503171591,1.61503171591,0.875280164479078,5.92642329099707,3.57767199872833
3393,27,-10.5962,143.909,99488100104,99-488,U/N Reef,U/N Reef (99-488),out,3,1,0.708269650251,0.708269650251,0.419423799569815,3.06483239240063,2.01100053019814
3394,19,-10.5984,143.0898,99491100104,99-491,U/N Reef,U/N Reef (99-491),out,1,1,3.76631899466,3.76631899466,1.77709413956412,11.667599241359,6.35738924885387
3395,27,-10.5991,143.9323,99492100104,99-492,U/N Reef,U/N Reef (99-492),out,3,1,3.11632455124,3.11632455124,1.52314733055108,10.0267911280337,5.59736791533755
3396,16,-10.6034,142.2942,99495100104,99-495,U/N Reef,U/N Reef (99-495),out,1,1,6.48460096942,6.48460096942,2.73062981405365,18.019985145726,9.12665835866379
3397,38,-10.6066,143.6825,99496100104,99-496,U/N Reef,U/N Reef (99-496),out,2,1,13.1071727974,13.1071727974,4.64720426508974,31.6413527980231,14.4821048490179
3398,28,-10.61,142.6124,99497100104,99-497,U/N Reef,U/N Reef (99-497),out,1,1,1.00834627381,1.00834627381,0.577911788378014,4.06570235535801,2.57973282794524
3399,21,-10.6113,143.2972,99498100104,99-498,U/N Reef,U/N Reef (99-498),out,2,1,1.05069683566,1.05069683566,0.599597150608022,4.20174568347208,2.65508181360563
3400,28,-10.6123,142.5192,99300101100,99-300,Alpha Reef,Alpha Reef (99-300),out,1,1,0.103525225494,0.103525225494,0.0665551423168877,0.658089211602436,0.488034497094253
3401,25,-10.5995,142.9127,99302100104,99-302,Kagar Reef,Kagar Reef (99-302),out,1,1,34.6063046455,34.6063046455,9.34744753572328,68.7973966430124,27.1363440264406
3402,28,-10.6229,142.6458,99303101104,99-303a,Mount Adolphus (Mori) Island Reef (No 1),Mount Adolphus (Mori) Island Reef (No 1) (99-303a),out,1,1,1.02050722987,1.02050722987,0.584154788996379,4.10488213732332,2.60147686027922
3403,28,-10.6502,142.6534,99303102104,99-303b,Mount Adolphus (Mori) Island Reef (No 2),Mount Adolphus (Mori) Island Reef (No 2) (99-303b),out,1,1,2.04709006375,2.04709006375,1.07254023714928,7.16402979456454,4.20909123253072
3404,28,-10.6381,142.6446,99303103104,99-303c,Mount Adolphus (Mori) Island Reef (No 3),Mount Adolphus (Mori) Island Reef (No 3) (99-303c),out,1,1,1.44955926441,1.44955926441,0.796789844737224,5.43546375222756,3.3206407928371
3405,27,-10.6116,143.9102,99499100104,99-499,U/N Reef,U/N Reef (99-499),out,3,1,2.45918363609,2.45918363609,1.25182956629664,8.29622632609129,4.76891748671905
3406,28,-10.6125,142.6264,99500100104,99-500,U/N Reef,U/N Reef (99-500),out,1,1,0.468224494574,0.468224494574,0.285573010284789,2.20095481528019,1.49547067869327
3407,27,-10.6135,143.9238,99501100104,99-501,U/N Reef,U/N Reef (99-501),out,3,1,0.448138354803,0.448138354803,0.274041960050897,2.12509091919132,1.44886442195051
3408,27,-10.6175,143.9446,99503100104,99-503,U/N Reef,U/N Reef (99-503),out,3,1,2.99484546936,2.99484546936,1.47419079444459,9.71286511663762,5.44928301972082
3409,27,-10.6201,143.7629,99504100104,99-504,U/N Reef,U/N Reef (99-504),out,2,1,0.338894828445,0.338894828445,0.21032829494673,1.69941628776305,1.18263170919616
3410,27,-10.6212,143.9128,99505100104,99-505,U/N Reef,U/N Reef (99-505),out,3,1,0.0293602516825,0.0293602516825,0.0191078956305788,0.240135098842007,0.184314760680388
3411,16,-10.6213,142.3726,99506100104,99-506,Asp Shoals,Asp Shoals (99-506),out,1,1,0.364508477212,0.364508477212,0.225423410102884,1.80141564212434,1.24719721835267
3412,27,-10.623,143.9012,99507100104,99-507,U/N Reef,U/N Reef (99-507),out,3,1,0.364197965742,0.364197965742,0.225241003713624,1.80018788931158,1.24642307658682
3413,23,-10.6235,143.4383,99508100104,99-508,U/N Reef,U/N Reef (99-508),out,2,1,3.55401829835,3.55401829835,1.69554951944313,11.1384189943696,6.11471209277794
3414,23,-10.6241,143.4717,99509100104,99-509,U/N Reef,U/N Reef (99-509),out,2,1,0.362671513424,0.362671513424,0.224344097939818,1.79414929516198,1.24261447048611
3415,27,-10.6242,143.9083,99510100104,99-510,U/N Reef,U/N Reef (99-510),out,3,1,0.138111276413,0.138111276413,0.0883026498948982,0.828764489450184,0.607153809191844
3416,30,-10.6364,143.9326,99511100104,99-511,U/N Reef,U/N Reef (99-511),out,3,1,0.0144255042373,0.0144255042373,0.00941214114453404,0.136004295536845,0.105424181377611
3417,28,-10.6434,142.6821,99304100104,99-304,Morilug Reef,Morilug Reef (99-304),out,1,1,0.485626055994,0.485626055994,0.295518848858743,2.2661539366898,1.53533647339355
3418,29,-10.6522,142.8498,99305100104,99-305,Kai-Damun Reef,Kai-Damun Reef (99-305),out,1,1,25.6847126294,25.6847126294,7.56839467994199,54.1985405349317,22.3972367857219
3419,32,-10.6594,142.7543,99306100104,99-306,U/N Reef,U/N Reef (99-306),out,1,1,0.536685618168,0.536685618168,0.324472053127202,2.45484337946484,1.64976661826478
3420,28,-10.6678,142.6699,99311100104,99-311,Akone Reef,Akone Reef (99-311),out,1,1,0.284621852065,0.284621852065,0.178008675838742,1.47795909840288,1.04061057928959
3421,28,-10.6678,142.684,99312100104,99-312,U/N Reef,U/N Reef (99-312),out,1,1,0.614059419322,0.614059419322,0.367720662623102,2.73411099392283,1.81671088043515
3422,22,-10.6232,143.3748,99345100104,99-345,U/N Reef,U/N Reef (99-345),out,2,1,2.04321329758,2.04321329758,1.07081512129032,7.15317398220426,4.20364611720409
3423,20,-10.6366,143.2228,99346100104,99-346,U/N Reef,U/N Reef (99-346),out,2,1,7.2175270891,7.2175270891,2.96570210476424,19.6317294902221,9.79523655808497
3424,30,-10.6371,143.9412,99512100104,99-512,U/N Reef,U/N Reef (99-512),out,3,1,6.52609416424,6.52609416424,2.74414463094167,18.1121702520618,9.16521662166894
3425,30,-10.6394,143.9283,99513100104,99-513,U/N Reef,U/N Reef (99-513),out,3,1,0.00713232511183,0.00713232511183,0.00465942302909839,0.0774163565443862,0.0603607847336742
3426,30,-10.6531,143.9503,99514100104,99-514,U/N Reef,U/N Reef (99-514),out,3,1,7.87177836285,7.87177836285,3.16947384156855,21.0429250941269,10.3714781593483
3427,24,-10.6903,142.2813,99515100104,99-515,U/N Reef,U/N Reef (99-515),out,1,1,0.510892072611,0.510892072611,0.309888185134158,2.35999538796486,1.59241823800343
3428,24,-10.7032,142.3814,99517100104,99-517,U/N Reef,U/N Reef (99-517),out,1,1,0.826099746589,0.826099746589,0.482721943983619,3.46636119536377,2.24240497380914
3429,24,-10.7087,142.3519,99518100104,99-518,U/N Reef,U/N Reef (99-518),out,1,1,2.15240969166,2.15240969166,1.11912008095238,7.45740576673071,4.35566569582131
3430,26,-10.6473,143.0378,99347100104,99-347,U/N Reef,U/N Reef (99-347),out,1,1,4.35078428477,4.35078428477,1.99535442912447,13.0948902854388,7.00145099606478
3431,33,-10.6211,143.5646,99379100104,99-379,U/N Reef,U/N Reef (99-379),out,2,1,18.5329905825,18.5329905825,5.98674297079108,41.7449771028045,18.1374714580582
3432,38,-10.6338,143.6513,99380100104,99-380,U/N Reef,U/N Reef (99-380),out,2,1,5.08093022938,5.08093022938,2.25675002168037,14.8252630571886,7.76387883742137
3433,30,-10.6728,143.948,99383100104,99-383,U/N Reef,U/N Reef (99-383),out,3,1,6.53100932589,6.53100932589,2.74574384684636,18.1230824503222,9.16977822910189
3434,30,-10.6716,143.8884,99388100104,99-388,U/N Reef,U/N Reef (99-388),out,3,1,0.213885236141,0.213885236141,0.135166260113348,1.17595978232764,0.842448752782031
3435,28,-10.7097,142.4387,99519100104,99-519,U/N Reef,U/N Reef (99-519),out,1,1,0.55921994797,0.55921994797,0.337143963749766,2.53696191104299,1.69914656122206
3436,24,-10.7133,142.3695,99520100104,99-520,U/N Reef,U/N Reef (99-520),out,1,1,0.259378541476,0.259378541476,0.16281574704115,1.37212936311666,0.971790637137274
3437,28,-10.7405,142.3908,99521101104,99-521a,U/N Reef,U/N Reef (99-521a),out,1,1,2.59163564697,2.59163564697,1.30785932963652,8.65181011117326,4.94166074922306
3438,28,-10.7136,142.4148,99521102104,99-521b,U/N Reef,U/N Reef (99-521b),out,1,1,0.347229817058,0.347229817058,0.215251303020276,1.73277204312248,1.20380240889983
3439,24,-10.7223,142.2949,99522100104,99-522,U/N Reef,U/N Reef (99-522),out,1,1,3.21365170996,3.21365170996,1.56201078678903,10.2765388556115,5.71453468540383
3440,3,-10.3526,143.94,99395100104,99-395,U/N Reef,U/N Reef (99-395),out,3,1,2.21869229014,2.21869229014,1.14815899362105,7.64056513712676,4.44662187436268
3441,25,-10.357,142.9019,99396100104,99-396,U/N Reef,U/N Reef (99-396),out,1,1,0.183631383411,0.183631383411,0.116580209607409,1.04089122653797,0.751943496241491
3442,3,-10.363,143.9333,99398100104,99-398,U/N Reef,U/N Reef (99-398),out,3,1,2.78995879771,2.78995879771,1.3904362619188,9.17753511432203,5.19459011536195
3443,16,-10.3683,142.3627,99399100104,99-399,U/N Reef,U/N Reef (99-399),out,1,1,0.458275236498,0.458275236498,0.279868207920903,2.16346032539797,1.47246619495343
3444,28,-10.729,142.4132,99523100104,99-523,U/N Reef,U/N Reef (99-523),out,1,1,0.650027296549,0.650027296549,0.387580128515009,2.86149570636998,1.89196518704731
3445,28,-10.7362,142.4203,99524100104,99-524,U/N Reef,U/N Reef (99-524),out,1,1,0.266200125121,0.266200125121,0.166931687891894,1.4009235221413,0.990579076816937
3446,31,-10.7375,142.2569,99525100104,99-525,U/N Reef,U/N Reef (99-525),out,1,1,0.0831362060987,0.0831362060987,0.0536242062090326,0.552179125351918,0.41280207557032
3447,28,-10.7441,142.409,99526100104,99-526,U/N Reef,U/N Reef (99-526),out,1,1,0.72007510466,0.72007510466,0.425832292867935,3.10563247999509,2.03473011039584
3448,31,-10.7421,142.2511,99527100104,99-527,U/N Reef,U/N Reef (99-527),out,1,1,0.0270716079667,0.0270716079667,0.0176252632791796,0.225039660993692,0.172968899236321
3449,28,-10.76,142.3952,99529100104,99-529,U/N Reef,U/N Reef (99-529),out,1,1,0.111910868665,0.111910868665,0.071849381678482,0.700399192281621,0.517798971944965
3450,23,-10.3718,143.584,99401100104,99-401,U/N Reef,U/N Reef (99-401),out,2,1,13.1397174834,13.1397174834,4.65572222959685,31.704188771906,14.5055258992485
3451,3,-10.374,143.9322,99402100104,99-402,U/N Reef,U/N Reef (99-402),out,3,1,0.268291241183,0.268291241183,0.168191867980089,1.40972051165267,0.996309552769296
3452,23,-10.3768,143.5581,99403100104,99-403,U/N Reef,U/N Reef (99-403),out,2,1,1.19364798142,1.19364798142,0.67167859836959,4.653169121961,2.90216464037454
3453,23,-10.378,143.541,99404100104,99-404,U/N Reef,U/N Reef (99-404),out,2,1,2.86122647149,2.86122647149,1.41974301361885,9.36460817274642,5.28391204420118
3454,8,-10.3863,143.9269,99405100104,99-405,U/N Reef,U/N Reef (99-405),out,3,1,1.74976405656,1.74976405656,0.937926640195762,6.31875353623909,3.7802684112436
3455,7,-10.3875,143.32,99406100104,99-406,Gubmarau Reef,Gubmarau Reef (99-406),out,2,1,7.07874572029,7.07874572029,2.92176596753129,19.3291551829944,9.6706018080826
3456,10,-10.3916,144.4248,99407100104,99-407,U/N Reef,U/N Reef (99-407),out,3,1,137.745283942,137.745283942,24.1881702302974,207.734779826062,65.5601284856965
3457,24,-10.7592,142.3722,99530101104,99-530a,U/N Reef,U/N Reef (99-530a),out,1,1,0.0567103227128,0.0567103227128,0.0367386037313144,0.406609497020134,0.307570798465086
3458,24,-10.7644,142.3745,99530102104,99-530b,U/N Reef,U/N Reef (99-530b),out,1,1,0.309037339635,0.309037339635,0.192605422336137,1.57854362384039,1.10543860939417
3459,28,-10.7682,142.3863,99532100104,99-532,U/N Reef,U/N Reef (99-532),out,1,1,0.21770117114,0.21770117114,0.13749908599665,1.19271432523238,0.853590308970897
3460,28,-10.7723,142.3977,99533100104,99-533,U/N Reef,U/N Reef (99-533),out,1,1,0.0850735411315,0.0850735411315,0.0548564836660248,0.56244936585899,0.42014449010131
3461,31,-10.839,142.3177,99535100104,99-535,U/N Reef,U/N Reef (99-535),out,1,1,0.341076565701,0.341076565701,0.211617945989151,1.70816306986099,1.18818862810242
3462,31,-10.8425,142.3584,99536100104,99-536,U/N Reef,U/N Reef (99-536),out,1,1,0.188090886174,0.188090886174,0.119330082652386,1.06106508785188,0.765540933869224
3463,31,-10.8447,142.3482,99537100104,99-537,U/N Reef,U/N Reef (99-537),out,1,1,0.0698164387787,0.0698164387787,0.0451311788140889,0.480190956921477,0.361039331847727
3464,8,-10.3959,143.9397,99408100104,99-408,U/N Reef,U/N Reef (99-408),out,3,1,7.05435996105,7.05435996105,2.91401891738295,19.2758667902606,9.6486105702163
3465,14,-10.4043,143.6803,99411100104,99-411,U/N Reef,U/N Reef (99-411),out,2,1,10.4133200764,10.4133200764,3.91630939183442,26.3220189355774,12.4619157947457
3466,7,-10.4064,143.4901,99413100104,99-413,U/N Reef,U/N Reef (99-413),out,2,1,6.1651731294,6.1651731294,2.62570503045881,17.306292700681,8.82676992067106
3467,23,-10.4088,143.5504,99414100104,99-414,U/N Reef,U/N Reef (99-414),out,2,1,10.528939261,10.528939261,3.94882817882755,26.5555633765473,12.5522793172551
3468,7,-10.413,143.2476,99415100104,99-415,Susur Reef,Susur Reef (99-415),out,2,1,1.79534198758,1.79534198758,0.958877133540591,6.45008701302307,3.8475641394138
3469,13,-10.4215,142.1942,99416100104,99-416,U/N Reef,U/N Reef (99-416),out,1,1,35.3262481383,35.3262481383,9.48382177433801,69.940033384745,27.4977587101429
3470,14,-10.4265,143.933,99417100104,99-417,U/N Reef,U/N Reef (99-417),out,3,1,11.5660082185,11.5660082185,4.23564806558688,28.6282380880972,13.3472540670819
